anime_ids	name	type	episodes	rating	members	Sci-Fi	Romance	Action	Seinen	Drama	Shounen	Comedy	Shoujo	Fantasy	Adventure
5	Bokura ga Ita	TV	26	7.54	125051	0	1	0	0	1	0	0	1	0	0
6360	Chou Denji Machine Voltes V	TV	40	7.54	3201	1	0	1	0	1	1	0	0	0	1
5293	Chouyaku Hyakuninisshu: Uta Koi.	TV	13	7.54	15661	0	1	0	0	0	0	0	0	0	0
3389	Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu Picture Drama	Special	1	7.54	7542	0	0	1	0	0	0	1	0	0	0
190	Date A Live	TV	12	7.54	301358	1	1	0	0	0	0	1	0	0	0
6559	Doraemon Movie 28: Nobita to Midori no Kyojin Den	Movie	1	7.54	1651	0	0	0	0	0	1	1	0	1	1
1880	Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Goku ga Yaraneba Dare ga Yaru	Movie	1	7.54	50607	1	0	0	0	0	1	1	0	1	1
567	Fairy Tail x Rave	OVA	1	7.54	51844	0	0	1	0	0	1	1	0	1	1
4448	Future GPX Cyber Formula	TV	37	7.54	2707	1	0	0	0	0	1	0	0	0	1
3090	Hime-chan no Ribbon	TV	61	7.54	3589	0	1	0	0	0	0	1	1	1	0
5032	Hokuto no Ken: Raoh Gaiden Junai-hen	Movie	1	7.54	4907	0	0	1	0	0	0	0	0	0	1
3705	Initial D Extra Stage 2	OVA	1	7.54	11468	0	0	1	1	1	0	0	0	0	0
1754	Karas	OVA	6	7.54	44108	1	0	1	0	0	0	0	0	1	0
6019	Nanatsu no Umi no Tico	TV	39	7.54	2123	0	0	0	0	0	0	0	0	0	1
1103	Ookiku Furikabutte: Natsu no Taikai-hen Special	Special	1	7.54	4786	0	0	0	0	0	0	1	0	0	0
5193	Puchi Puri Yuushi	TV	26	7.54	8030	0	0	0	0	0	0	1	1	1	0
3857	Saiyuuki Reload	TV	25	7.54	16298	0	0	1	0	1	0	1	1	1	1
677	Shigurui	TV	12	7.54	50091	0	0	1	1	1	0	0	0	0	0
319	Super Lovers	TV	10	7.54	36781	0	1	0	0	1	0	1	0	0	0
3009	Tamayura: More Aggressive	TV	12	7.54	10901	0	0	0	0	1	0	1	0	0	0
2138	Tenchi Muyou!	TV	26	7.54	38372	1	1	0	0	0	1	1	0	0	0
871	Tiger &amp; Bunny Movie 1: The Beginning	Movie	1	7.54	13716	0	0	1	0	0	0	1	0	0	0
1120	Toradora!: Bentou no Gokui	Special	1	7.54	71433	0	1	0	0	0	0	1	0	0	0
3305	Vandread: The Second Stage	TV	13	7.54	36264	1	0	1	0	0	1	0	0	0	0
4339	Wangan Midnight	TV	26	7.54	10058	0	0	1	1	0	0	0	0	0	0
1050	Aoki Densetsu Shoot!	TV	58	7.53	6937	0	1	1	0	1	1	1	0	0	0
1064	Ashita no Joe 2 (Movie)	Movie	1	7.53	1396	0	0	0	0	1	0	0	0	0	0
717	Cowboy Bebop: Yose Atsume Blues	Special	1	7.53	19565	1	0	1	0	1	0	1	0	0	1
2060	Gundam Build Fighters Try	TV	25	7.53	17946	1	0	1	0	0	0	0	0	0	0
1742	Hiyokoi	Special	1	7.53	51072	0	1	0	0	0	0	0	1	0	0
589	Hoshi no Koe	OVA	1	7.53	85492	1	1	0	0	1	0	0	0	0	0
196	Kamisama no Inai Nichiyoubi	TV	12	7.53	122031	0	0	0	0	0	0	0	0	1	0
2189	Magic Knight Rayearth	TV	20	7.53	34141	0	1	0	0	1	0	1	1	1	1
841	Mayo Chiki!	TV	13	7.53	192219	0	1	0	0	0	0	1	0	0	0
516	Naruto: Shippuuden Movie 4 - The Lost Tower	Movie	1	7.53	84527	0	0	1	0	0	1	1	0	0	0
1763	Pale Cocoon	OVA	1	7.53	44030	1	0	0	0	1	0	0	0	0	0
157	Sankarea	TV	12	7.53	222657	0	1	0	0	0	1	1	0	0	0
997	Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai	TV	12	7.53	193822	0	0	0	0	0	0	1	0	0	0
4594	Shin Chou Kyou Ryo: Condor Hero	TV	26	7.53	4777	0	1	0	0	1	0	0	0	0	1
1813	Towa no Quon 1: Utakata no Kaben	Movie	1	7.53	33550	0	0	1	0	0	0	0	0	0	0
1817	Towa no Quon 2: Konton no Ranbu	Movie	1	7.53	20132	0	0	1	0	0	0	0	0	0	0
993	Trinity Seven OVA	OVA	1	7.53	38197	0	1	1	0	0	0	1	0	1	0
167	Uta no☆Prince-sama♪ Maji Love 2000%	TV	13	7.53	61551	0	1	0	0	0	0	1	1	0	0
78	Vampire Knight Guilty	TV	13	7.53	198492	0	1	0	0	1	0	0	1	0	0
1014	Whistle!	TV	39	7.53	8040	0	0	0	0	0	1	0	0	0	0
4274	Yomigaeru Sora: Rescue Wings	TV	12	7.53	6871	0	0	0	1	1	0	0	0	0	0
3538	Angel Densetsu	OVA	2	7.52	10795	0	0	1	0	0	0	1	0	0	0
445	Black Cat	TV	23	7.52	150512	1	0	0	0	0	1	1	0	0	1
6092	Flanders no Inu	TV	52	7.52	2411	0	0	0	0	1	0	0	0	0	0
4220	Fuse: Teppou Musume no Torimonochou	Movie	1	7.52	13412	0	0	1	0	1	0	0	0	0	0
4449	Future GPX Cyber Formula 11	OVA	6	7.52	1116	1	0	0	0	1	1	0	0	0	0
2805	Ghost in the Shell: Arise - Border:3 Ghost Tears	Movie	1	7.52	21648	1	0	0	0	0	0	0	0	0	0
6376	Glass no Kamen	TV	23	7.52	4218	0	1	0	0	1	0	0	1	0	0
3028	Harmonie	Movie	1	7.52	29029	0	0	0	0	1	0	0	0	0	0
3296	Kamikaze Kaitou Jeanne	TV	44	7.52	31081	0	1	0	0	1	0	1	1	1	1
43	Kanojo to Kanojo no Neko	OVA	1	7.52	53463	0	1	0	0	1	0	0	0	0	0
3295	Kowarekake no Orgel (Movie)	Movie	1	7.52	9404	1	0	0	0	1	0	0	0	0	0
2072	Kure-nai	TV	12	7.52	59099	0	0	0	0	1	0	1	0	0	0
1191	Mahou Shoujo Lyrical Nanoha	TV	13	7.52	62582	0	0	1	0	1	0	1	0	0	0
1622	Nanatsu no Taizai: Seisen no Shirushi	TV	4	7.52	81154	0	0	1	0	0	1	0	0	1	1
2996	Nijiiro Days	TV	24	7.52	57920	0	1	0	0	0	0	1	1	0	0
3076	Ojamajo Doremi Dokkaan!	TV	51	7.52	5971	0	0	0	0	0	0	1	1	0	0
4232	Oruchuban Ebichu	TV	24	7.52	21109	0	0	0	1	0	0	1	0	0	0
5771	Otona Joshi no Anime Time	Special	4	7.52	11268	0	0	0	0	1	0	0	0	0	0
429	Outbreak Company	TV	12	7.52	131520	0	0	0	0	0	0	1	0	1	0
2758	Persona 4 the Animation: The Factor of Hope	Movie	1	7.52	10757	0	0	0	0	0	0	0	0	0	1
2404	Pokemon XY	TV	93	7.52	30722	0	0	1	0	0	0	1	0	1	1
3178	Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!	Movie	1	7.52	12418	0	0	0	0	0	1	1	0	0	1
2572	Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu	Special	1	7.52	12097	0	0	0	0	0	0	1	0	0	0
3069	Scrapped Princess	TV	24	7.52	54575	1	0	0	0	1	1	1	0	1	1
1227	Seitokai no Ichizon	TV	12	7.52	110470	0	0	0	0	0	0	1	0	0	0
473	Slayers Evolution-R	TV	13	7.52	20508	0	0	0	0	0	0	1	0	1	1
4824	Taiho Shichau zo: Second Season	TV	26	7.52	5387	0	0	1	0	0	1	1	0	0	0
1682	Tales of Zestiria: Doushi no Yoake	Special	1	7.52	23484	0	0	0	0	0	0	0	0	1	0
3021	Tenchi Muyou! in Love	Movie	1	7.52	14318	1	1	1	0	0	1	1	0	0	0
284	Tokyo Ghoul √A	TV	12	7.52	408357	0	0	1	1	1	0	0	0	0	0
2390	Yu☆Gi☆Oh! 5D&#039;s	TV	154	7.52	47119	0	0	1	0	0	1	0	0	0	0
1864	Yuuki Yuuna wa Yuusha de Aru	TV	12	7.52	59192	0	0	0	0	1	0	0	0	1	0
6282	Ajin Part 2: Shoutotsu	Movie	1	7.51	11377	0	0	1	1	0	0	0	0	0	0
1054	Busou Renkin	TV	26	7.51	104607	0	0	1	0	0	1	1	0	1	0
5026	City Hunter: Bay City Wars	Movie	1	7.51	2969	0	0	1	0	0	1	1	0	0	0
5476	Detective Conan Bonus File: Fantasista Flower	OVA	1	7.51	4596	0	0	0	0	0	1	1	0	0	0
5473	Detective Conan OVA 11: A Secret Order from London	OVA	1	7.51	5985	0	0	0	0	0	1	1	0	0	1
6470	Doraemon Movie 05: Nobita no Makai Daibouken	Movie	1	7.51	1321	0	0	0	0	0	0	0	0	1	0
1422	Garo: Honoo no Kokuin	TV	24	7.51	64214	0	0	1	0	0	0	0	0	1	0
2213	Hidamari Sketch	TV	12	7.51	42998	0	0	0	0	0	0	1	0	0	0
4680	Honoo no Toukyuuji: Dodge Danpei	TV	47	7.51	2214	0	0	0	0	0	0	1	0	0	0
4428	Joshiraku OVA	OVA	1	7.51	9358	0	0	0	0	0	0	1	0	0	0
3683	Kamichama Karin	TV	26	7.51	30747	0	1	0	0	0	0	1	1	1	0
3526	Kamichu!	TV	12	7.51	33053	0	0	0	0	1	0	1	0	0	0
3854	Little Nemo	Movie	1	7.51	4886	0	0	0	0	0	0	0	0	1	1
4637	Maria-sama ga Miteru 3rd Specials	Special	5	7.51	5072	0	0	0	0	0	0	1	0	0	0
4638	Maria-sama ga Miteru: Haru Specials	Special	6	7.51	5554	0	1	0	0	1	0	0	1	0	0
563	Mirai Nikki	OVA	1	7.51	114217	0	0	1	0	0	1	0	0	0	0
5778	Moonlight Mile 2nd Season: Touch Down	TV	14	7.51	2758	1	0	0	0	1	0	0	0	0	1
531	Neon Genesis Evangelion: Death &amp; Rebirth	Movie	1	7.51	102093	1	0	0	0	1	0	0	0	0	0
2146	Oban Star-Racers	TV	26	7.51	24156	1	0	0	0	0	1	0	0	0	1
861	Papa no Iukoto wo Kikinasai!	TV	12	7.51	97674	0	1	0	0	0	0	1	0	0	0
6043	Raiyantsuuri no Uta	Movie	1	7.51	465	0	0	0	0	1	0	0	0	0	0
874	Rurouni Kenshin Special	Special	1	7.51	9173	0	1	1	0	0	0	0	0	0	0
4783	Sakigake!! Otokojuku	TV	34	7.51	4740	0	0	1	0	0	1	1	0	0	0
4595	Shin Chou Kyou Ryo: Condor Hero II	TV	26	7.51	2151	0	1	0	0	1	0	0	0	0	1
4816	Taiho Shichau zo	OVA	4	7.51	8557	0	0	1	1	0	0	1	0	0	0
475	To LOVE-Ru OVA	OVA	6	7.51	79923	1	0	0	0	0	1	1	0	0	0
4210	Winter Sonata	TV	26	7.51	13582	0	1	0	0	1	0	0	0	0	0
3806	Yama no Susume Second Season	TV	24	7.51	11413	0	0	0	0	0	0	1	0	0	1
3470	Bartender	TV	11	7.5	44394	0	0	0	1	1	0	0	0	0	0
4584	Chi&#039;s Sweet Home OVA	OVA	1	7.5	4852	0	0	0	0	0	0	1	0	0	0
4316	Cinderella Monogatari	TV	26	7.5	3560	0	1	0	0	0	0	0	0	1	1
1250	Date A Live II	TV	10	7.5	186187	1	1	0	0	0	0	1	0	0	0
6119	Dotto Koni-chan	TV	26	7.5	1397	0	0	0	0	0	0	1	0	0	0
1104	Fullmetal Alchemist: The Sacred Star of Milos	Movie	1	7.5	87944	0	0	1	0	1	1	1	0	1	1
272	Gangsta.	TV	12	7.5	210752	0	0	1	1	1	0	0	0	0	0
2395	Gatchaman Crowds: Embrace	Special	1	7.5	10757	1	0	0	0	0	0	0	0	0	1
2722	Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi (TV)	TV	12	7.5	7582	1	0	0	0	0	0	1	0	0	0
3772	Hadashi no Gen 2	Movie	1	7.5	4910	0	0	0	0	1	1	0	0	0	0
2439	Hibike! Euphonium: Kakedasu Monaka	Special	1	7.5	17770	0	0	0	0	1	0	0	0	0	0
366	Kaze no Stigma	TV	24	7.5	205338	0	1	1	0	0	1	0	0	1	0
4629	Kindaichi Shounen no Jikenbo Returns 2nd Season	TV	22	7.5	3676	0	0	0	0	0	1	0	0	0	0
2398	Kono Bijutsubu ni wa Mondai ga Aru!	TV	12	7.5	69088	0	1	0	0	0	0	1	0	0	0
6103	Lupin III: Part III	TV	50	7.5	6883	0	0	1	0	0	1	1	0	0	1
2411	Mardock Scramble: The Second Combustion	Movie	1	7.5	23866	1	0	1	0	0	0	0	0	0	0
3080	Marmalade Boy Movie	Movie	1	7.5	5641	0	1	0	0	0	0	0	1	0	0
1068	Mnemosyne: Mnemosyne no Musume-tachi	TV	6	7.5	96092	1	0	1	0	0	0	0	0	0	0
1175	Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono	Movie	1	7.5	83515	0	0	1	0	0	1	1	0	0	0
283	Nisekoi:	TV	12	7.5	180686	0	1	0	0	0	1	1	0	0	0
2415	Nodame Cantabile Special	Special	1	7.5	19570	0	1	0	0	0	0	1	0	0	0
1004	One Piece: Adventure of Nebulandia	Special	1	7.5	9777	0	0	1	0	0	1	1	0	1	1
3181	Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou	Movie	1	7.5	9597	0	0	1	0	0	1	1	0	0	1
1372	Sakasama no Patema: Beginning of the Day	Special	4	7.5	16933	1	0	0	0	0	0	0	0	0	0
6213	Seikai no Senki Special	Special	1	7.5	2216	1	1	1	0	0	0	0	0	0	0
1087	Tengen Toppa Gurren Lagann Movie: Lagann-hen Special - Viral no Amai Yume	OVA	1	7.5	19219	0	0	0	0	0	0	1	0	0	0
1291	Uchuu Show e Youkoso	Movie	1	7.5	11368	0	0	0	0	0	0	0	0	1	1
2532	Yuu☆Yuu☆Hakusho: Eizou Hakusho II	OVA	4	7.5	6166	0	0	1	0	0	1	1	0	0	1
1098	Baka to Test to Shoukanjuu Specials	Special	6	7.49	29923	0	0	0	0	0	0	1	0	0	0
1586	Ben-To	TV	12	7.49	146570	0	0	1	0	0	0	1	0	0	0
204	Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation	TV	13	7.49	298550	0	0	1	0	0	0	0	0	0	0
1319	Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me	TV	13	7.49	73285	0	0	0	1	0	0	1	0	0	0
4431	Doraemon	TV	26	7.49	9366	0	0	0	0	0	1	1	0	1	1
1136	Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa	Special	1	7.49	34230	0	0	0	0	0	1	0	0	1	0
5152	Inazuma Eleven: Saikyou Gundan Ogre Shuurai	Movie	1	7.49	6392	0	0	0	0	0	1	0	0	0	0
4305	Kaze no Shoujo Emily	TV	26	7.49	2881	0	0	0	0	1	0	0	1	0	0
1743	Kowarekake no Orgel	OVA	1	7.49	24876	1	0	0	0	1	0	0	0	0	0
201	Love Lab	TV	13	7.49	79493	0	1	0	0	0	0	1	0	0	0
1788	Mai-Otome 0: S.ifr	OVA	3	7.49	11171	1	0	0	0	0	0	0	0	0	0
5462	Maison Ikkoku: Kanketsu-hen	Movie	1	7.49	3109	0	1	0	0	1	0	1	0	0	0
4649	Mazinger Z	TV	92	7.49	5746	1	0	1	0	1	1	0	0	0	0
649	One Piece: Mamore! Saigo no Dai Butai	Special	1	7.49	16495	0	0	0	0	0	1	1	0	1	1
442	Ore no Imouto ga Konnani Kawaii Wake ga Nai	TV	12	7.49	321477	0	0	0	1	0	0	1	0	0	0
1090	Pandora Hearts Specials	Special	9	7.49	32103	0	0	0	0	0	0	1	0	0	0
192	Senyuu.	TV	13	7.49	56815	0	0	1	0	0	1	1	0	1	0
769	Shakugan no Shana S	OVA	4	7.49	53129	0	1	1	0	1	0	0	0	1	0
5629	Soukou Kihei Votoms: Red Shoulder Document - Yabou no Roots	OVA	1	7.49	2049	1	0	0	0	1	0	0	0	0	0
3752	Soukyuu no Fafner: Right of Left - Single Program	Special	1	7.49	9482	1	0	1	0	1	0	0	0	0	0
2848	Strike Witches: Operation Victory Arrow	OVA	3	7.49	11203	1	0	1	0	0	0	0	0	0	0
5000	Tamayura: More Aggressive - Tsuitachi dake no Shuugakuryokou, Nanode	Special	1	7.49	2770	0	0	0	0	1	0	1	0	0	0
3024	Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!	OVA	1	7.49	8812	1	1	0	0	0	1	1	0	0	0
5642	Tibet Inu Monogatari	Movie	1	7.49	2647	0	0	0	0	0	0	0	0	0	1
7216	Time Travel Tondekeman!	TV	39	7.49	957	0	0	1	0	0	0	1	0	0	1
3341	Uchuu no Stellvia	TV	26	7.49	15471	1	1	1	0	0	0	0	0	0	0
4303	Yokoyama Mitsuteru Sangokushi	TV	47	7.49	2849	0	0	0	0	0	0	0	0	0	1
2990	Yowamushi Pedal: Special Ride	OVA	1	7.49	10737	0	0	0	0	1	1	1	0	0	0
4877	Ai no Wakakusa Monogatari	TV	48	7.48	3334	0	0	0	0	1	0	0	0	0	0
574	Air	TV	13	7.48	188861	0	1	0	0	1	0	0	0	0	0
4343	Akazukin Chacha	TV	74	7.48	7581	0	1	0	0	0	0	1	1	1	1
1921	Carnival Phantasm: HibiChika Special	Special	1	7.48	14893	0	0	0	0	0	0	1	0	0	0
4443	Crayon Shin-chan Movie 10: Arashi wo Yobu Appare! Sengoku Daikassen	Movie	1	7.48	1478	0	1	0	0	1	0	0	0	0	0
106	Deadman Wonderland	TV	12	7.48	453454	1	0	1	0	0	0	0	0	0	0
3739	Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka	Movie	1	7.48	6442	0	0	0	0	0	1	0	0	0	1
4174	Ginban Kaleidoscope	TV	12	7.48	29837	0	1	0	0	1	0	0	0	0	0
2237	GJ-bu	TV	12	7.48	83838	0	0	0	0	0	0	1	0	0	0
22	Gokusen	TV	13	7.48	22009	0	0	0	0	1	0	1	0	0	0
6041	Happy Birthday: Inochi Kagayaku Toki	Movie	1	7.48	1356	0	0	0	0	1	0	0	0	0	0
3469	Honobono Log	TV	10	7.48	9053	0	1	0	0	0	0	0	0	0	0
3495	Huyao Xiao Hongniang	ONA	13	7.48	2696	0	1	0	0	0	0	1	0	0	0
3103	Ikoku Meiro no Croisée The Animation	TV	12	7.48	38652	0	0	0	1	0	0	0	0	0	0
3689	Initial D Extra Stage	OVA	2	7.48	15363	0	0	1	1	1	0	0	0	0	0
6500	Keroro Gunsou Movie 2: Shinkai no Princess de Arimasu!	Movie	1	7.48	2941	1	0	1	0	1	1	1	0	0	1
695	Kimikiss Pure Rouge	TV	24	7.48	58211	0	1	0	0	1	0	0	0	0	0
941	Little Busters!: Sekai no Saitou wa Ore ga Mamoru!	OVA	1	7.48	17204	0	0	0	0	0	0	1	0	0	0
4453	Lupin III: Kutabare! Nostradamus	Movie	1	7.48	4383	0	0	1	0	0	1	1	0	0	1
2945	Maria-sama ga Miteru	TV	13	7.48	33989	0	1	0	0	1	0	0	1	0	0
1048	Prince of Tennis: A Day on Survival Mountain	OVA	1	7.48	11817	0	0	0	0	0	1	1	0	0	1
1857	Re:␣Hamatora	TV	12	7.48	73903	0	0	0	0	0	0	1	0	0	0
3734	Ristorante Paradiso	TV	11	7.48	22229	0	1	0	0	1	0	0	0	0	0
1814	Seitokai no Ichizon Lv.2	ONA	10	7.48	41169	0	0	0	0	0	0	1	0	0	0
1587	Sengoku Basara Two: Ryuko, Itadaki no Chikai! Atsuki Mirai e Kakeru Tamashii!!	Special	1	7.47	4955	0	0	1	0	0	0	0	0	0	0
3440	Shigofumi Special	Special	1	7.48	11797	0	0	0	0	1	0	0	0	1	0
4239	Shin Getter Robo	OVA	13	7.48	4603	1	0	1	0	0	1	0	0	0	1
2674	Soredemo Machi wa Mawatteiru	TV	12	7.48	31906	0	0	0	0	0	0	1	0	0	0
4326	Tokimeki Tonight	TV	34	7.48	3057	0	1	0	0	0	0	1	1	1	0
2908	Yankee-kun na Yamada-kun to Megane-chan to Majo	Special	1	7.48	7170	0	0	0	0	0	1	1	0	0	0
6609	Yowamushi Pedal: Re:RIDE	Movie	1	7.48	4749	0	0	0	0	1	1	0	0	0	0
6610	Yowamushi Pedal: Re:ROAD	Movie	1	7.48	3088	0	0	0	0	1	1	0	0	0	0
2531	Yuu☆Yuu☆Hakusho: Eizou Hakusho	OVA	2	7.48	6352	0	0	1	0	0	1	0	0	0	1
2139	Zoids	TV	67	7.48	27614	1	0	1	0	0	0	1	0	0	1
1991	Air in Summer	Special	2	7.47	29514	0	1	0	0	1	0	1	0	0	0
2205	Appleseed Saga Ex Machina	Movie	1	7.47	28365	1	0	1	0	0	0	0	0	0	0
775	Asura Cryin&#039; 2	TV	13	7.47	43725	0	0	1	0	0	0	0	0	0	0
1688	Cross Ange: Tenshi to Ryuu no Rondo	TV	25	7.47	75807	1	0	1	0	0	0	0	0	0	0
2157	D-Frag! OVA	OVA	1	7.47	28116	0	0	0	1	0	0	1	0	0	0
5472	Detective Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio	OVA	1	7.47	5369	0	0	0	0	0	1	1	0	0	1
6553	Doraemon Movie 25: Nobita no Wan Nyan Jikuuden	Movie	1	7.47	1269	1	0	0	0	0	0	1	0	0	1
1922	Fate/kaleid liner Prisma☆Illya 2wei!	TV	10	7.47	56859	0	0	1	0	0	0	1	0	1	0
4267	Futatsu no Spica	TV	20	7.47	5894	1	0	0	0	1	0	0	0	0	0
218	Gatchaman Crowds	TV	12	7.47	107513	1	0	0	0	0	0	0	0	0	1
1978	Gatchaman Crowds Insight	TV	12	7.47	41220	1	0	0	0	0	0	0	0	0	1
1570	Hakushaku to Yousei	TV	12	7.47	63915	0	0	0	0	0	0	0	0	1	1
3109	Hana to Alice: Satsujin Jiken	Movie	1	7.47	9766	0	0	0	0	1	0	0	0	0	0
355	Hetalia Axis Powers Movie: Paint it, White	Movie	1	7.47	36986	0	0	0	0	0	0	1	0	0	0
887	High School DxD OVA	OVA	2	7.47	91154	0	1	0	0	0	0	1	0	0	0
1844	Hitsugi no Chaika	TV	12	7.47	164510	0	1	1	0	0	1	1	0	1	1
1466	JoJo no Kimyou na Bouken	OVA	6	7.47	24523	0	0	0	0	1	1	0	0	1	1
2099	Kuroko no Basket: Oshaberi Demo Shimasen ka	Special	1	7.47	8011	0	0	0	0	0	1	1	0	0	0
3113	Legend of Basara	TV	13	7.47	6033	0	1	0	0	1	0	0	1	0	1
6121	Legendz: Yomigaeru Ryuuou Densetsu	TV	50	7.47	1370	0	0	1	0	0	0	1	0	1	1
6225	Lupin III: Walther P-38	Special	1	7.47	3134	0	0	1	0	0	1	1	0	0	1
4644	Mazinkaiser	OVA	7	7.47	4681	1	0	0	0	0	1	1	0	0	1
5511	Mei to Koneko Bus	Special	1	7.47	7714	0	0	0	0	0	0	0	0	1	1
1375	Minami-ke Omatase	OVA	1	7.47	15050	0	0	0	0	0	0	1	0	0	0
2467	Mobile Suit Gundam 0083: Stardust Memory	OVA	13	7.47	20238	1	0	0	0	1	0	0	0	0	1
940	Mushibugyou	TV	26	7.47	40155	0	0	1	0	0	1	0	0	1	0
461	Nerima Daikon Brothers	TV	12	7.47	5374	0	0	0	0	0	0	1	0	0	0
263	Ookami Shoujo to Kuro Ouji	TV	12	7.47	145439	0	1	0	0	0	0	1	1	0	0
3057	Precure All Stars Movie New Stage 3: Eien no Tomodachi	Movie	1	7.47	1570	0	0	0	0	0	0	0	1	0	0
1039	Prince of Tennis: The Two Samurai, The First Game	Movie	1	7.47	14249	0	0	1	0	0	1	0	0	0	0
5564	Saiyuuki Gaiden: Tokubetsu-hen - Kouga no Shou	OVA	1	7.47	1313	0	0	0	0	1	0	0	1	1	1
788	Shinrei Tantei Yakumo	TV	13	7.47	78952	0	0	0	0	0	0	0	1	0	0
4346	Sketchbook: Full Color&#039;s	TV	13	7.47	17360	0	0	0	0	0	0	1	0	0	0
661	Slam Dunk (Movie)	Movie	1	7.47	8750	0	0	0	0	1	1	1	0	0	0
4382	Slayers Special	OVA	3	7.47	12820	0	0	0	0	0	1	1	0	1	1
6160	Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey	OVA	13	7.47	3499	1	0	1	1	1	0	0	0	0	1
1798	Tales of the Abyss	TV	26	7.47	74901	0	0	0	0	1	0	0	0	1	1
702	Tengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!	Special	1	7.47	24618	1	0	1	0	0	0	1	0	0	1
236	Tonari no Seki-kun OVA	OVA	1	7.47	20774	0	0	0	1	0	0	1	0	0	0
4577	Toshokan Sensou: Koi no Shougai	Special	1	7.47	6581	0	1	1	0	1	0	1	0	0	0
5521	Wagamama☆Fairy Mirumo de Pon!	TV	172	7.47	8713	0	1	0	0	1	0	1	1	1	1
3649	Yozakura Quartet: Hoshi no Umi	OVA	3	7.47	22065	0	0	1	0	0	1	1	0	0	0
1501	Zegapain	TV	26	7.47	20644	1	1	1	0	0	0	0	0	0	0
2576	Zettai Karen Children	TV	51	7.47	25876	0	0	1	0	0	1	1	0	0	0
3300	Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai	Movie	1	7.47	35058	0	1	0	0	0	0	0	0	0	0
736	Afro Samurai: Resurrection	Movie	1	7.46	51064	0	0	1	0	0	0	0	0	0	1
3084	Cardcaptor Sakura: Leave It to Kero-chan	Movie	1	7.46	20410	0	0	0	0	0	0	1	0	0	0
1796	Chiisana Pengin: Lolo no Bouken	OVA	3	7.46	1459	0	0	0	0	1	0	0	0	1	1
1174	Dogs: Bullets &amp; Carnage	OVA	4	7.46	44826	0	0	1	1	0	0	0	0	0	0
6601	Doraemon Movie 07: Nobita to Tetsujin Heidan	Movie	1	7.46	1272	0	0	0	0	0	1	1	0	1	1
6557	Doraemon Movie 15: Nobita to Mugen Sankenshi	Movie	1	7.46	1204	1	0	0	0	0	1	0	0	1	1
598	Final Fantasy VII: Last Order	OVA	1	7.46	48041	1	0	1	0	1	0	0	0	1	1
337	Fukigen na Mononokean	TV	13	7.46	44786	0	0	0	0	0	0	1	0	0	0
3017	Grappler Baki: Saidai Tournament-hen	TV	24	7.46	13584	0	0	1	0	0	1	0	0	0	0
334	Handa-kun	TV	12	7.46	69621	0	0	0	0	0	1	1	0	0	0
506	Hentai Ouji to Warawanai Neko.	TV	12	7.46	201735	0	1	0	1	0	0	1	0	0	0
117	Highschool of the Dead	TV	12	7.46	535892	0	0	1	0	0	0	0	0	0	0
2043	Higurashi no Naku Koro ni Kai Specials	Special	24	7.46	28216	0	0	0	0	0	0	1	0	0	0
3350	Kurau Phantom Memory	TV	24	7.46	17463	1	0	1	0	1	0	0	0	0	0
4586	Mahou Sensei Negima! Mou Hitotsu no Sekai Extra: Mahou Shoujo Yue	OVA	1	7.46	5091	0	0	1	0	0	1	0	0	1	1
1342	Meitantei Holmes	TV	26	7.46	3985	0	0	0	0	0	0	1	0	0	1
5300	Mobile Police Patlabor	OVA	7	7.46	8516	1	0	0	0	0	0	1	0	0	0
2541	Mobile Suit Gundam Seed Special Edition	Special	3	7.46	7118	1	0	1	0	0	0	0	0	0	0
2409	Nekojiru-sou	OVA	1	7.46	34568	0	0	0	0	0	0	1	0	0	0
607	One Piece Movie 7: Karakuri-jou no Mecha Kyohei	Movie	1	7.46	33028	0	0	0	0	0	1	1	0	1	1
642	Pokemon: Maboroshi no Pokemon Lugia Bakutan	Movie	1	7.46	78876	0	0	0	0	1	0	1	0	1	1
5043	Prince of Tennis: Pairpuri	Special	8	7.46	3315	0	0	0	0	1	1	1	0	0	0
1760	Rec	TV	9	7.46	68951	0	1	0	0	1	0	1	0	0	0
2705	Rurouni Kenshin Recap	Special	1	7.46	4527	0	1	1	0	0	0	1	0	0	1
431	Sabagebu!	TV	12	7.46	67306	0	0	1	0	0	0	1	1	0	0
